trilat,trilong,ssid,qos,transid,firsttime,lasttime,lastupdt,netid,name,type,comment,wep,bcninterval,freenet,dhcp,paynet,userfound,channel,rcois,encryption,country,region,road,city,housenumber,postalcode
41.64556503,-108.15708923,KeepTruckin Hotspot - HC083665,0,20221204-00000,2022-12-03T12:00:00.000Z,2022-12-04T14:00:00.000Z,2022-12-04T14:00:00.000Z,00:25:CA:70:1B:A9,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.74013138,-107.677948,KeepTruckin Hotspot - QC216847,0,20220806-00000,2022-07-31T00:00:00.000Z,2023-08-24T10:00:00.000Z,2023-08-24T10:00:00.000Z,00:25:CA:70:DC:65,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.70506668,-107.88735199,KeepTruckin Hotspot - QC170996,0,20220923-00000,2022-09-23T10:00:00.000Z,2022-12-04T14:00:00.000Z,2022-12-04T14:00:00.000Z,00:25:CA:71:2B:FB,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.67647552,-107.98225403,KeepTruckin Hotspot - QC193436,0,20221008-00000,2022-10-08T12:00:00.000Z,2023-05-19T15:00:00.000Z,2023-05-19T16:00:00.000Z,00:25:CA:71:51:0D,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,Carlton Road,,,
41.69231415,-107.93867493,KeepTruckin Hotspot - QC193698,0,20220813-00000,2022-08-13T13:00:00.000Z,2023-11-05T16:00:00.000Z,2023-11-05T17:00:00.000Z,00:25:CA:71:61:13,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.66635513,-108.02670288,KeepTruckin Hotspot - HC172493,0,20220621-00000,2022-06-21T21:00:00.000Z,2023-10-22T12:00:00.000Z,2023-10-22T12:00:00.000Z,00:25:CA:71:AB:D5,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,82336
41.7469902,-107.59011841,KeepTruckin Hotspot - QC200855,0,20220801-00000,2022-08-01T11:00:00.000Z,2023-07-26T21:00:00.000Z,2023-07-26T22:00:00.000Z,00:25:CA:71:D4:13,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.65858459,-108.08403015,KeepTruckin Hotspot - QC225988,0,20230918-00000,2023-09-17T21:00:00.000Z,2023-10-22T12:00:00.000Z,2023-10-22T12:00:00.000Z,00:25:CA:75:2A:11,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,82336
41.66629028,-108.02450562,KeepTruckin Hotspot - QC225557,0,20221204-00000,2022-12-03T12:00:00.000Z,2022-12-04T14:00:00.000Z,2022-12-04T14:00:00.000Z,00:25:CA:75:50:27,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,82336
41.72174454,-107.75869751,G112,0,20230416-00000,2001-01-01T00:00:00.000Z,2023-08-24T10:00:00.000Z,2023-08-24T10:00:00.000Z,00:25:CA:75:52:9F,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.69592285,-107.92645264,KeepTruckin Hotspot - QC294570,0,20221202-00000,2022-12-01T16:00:00.000Z,2022-12-02T09:00:00.000Z,2022-12-02T09:00:00.000Z,00:25:CA:76:13:F5,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.70433807,-107.85652161,KeepTruckin Hotspot - QC293956,0,20221204-00000,2022-12-03T12:00:00.000Z,2022-12-04T14:00:00.000Z,2022-12-04T14:00:00.000Z,00:25:CA:76:19:B7,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.69265747,-107.93779755,KeepTruckin Hotspot - QC310969,0,20230419-00000,2023-04-19T12:00:00.000Z,2023-04-19T15:00:00.000Z,2023-04-19T15:00:00.000Z,00:25:CA:76:3C:FD,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.71962357,-107.76805115,KeepTruckin Hotspot - QC265522,0,20230824-00000,2023-08-24T16:00:00.000Z,2023-08-24T10:00:00.000Z,2023-08-24T10:00:00.000Z,00:25:CA:78:F0:0D,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.74402237,-107.63253784,KeepTruckin Hotspot - QC270925,0,20230104-00000,2023-01-04T14:00:00.000Z,2023-03-21T19:00:00.000Z,2023-03-21T20:00:00.000Z,00:25:CA:79:0E:25,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.7092514,-107.89828491,KeepTruckin Hotspot - QC261225,0,20221108-00000,2022-11-08T16:00:00.000Z,2022-11-08T21:00:00.000Z,2022-11-08T21:00:00.000Z,00:25:CA:79:49:91,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.71443176,-107.78866577,SDP5-S23W29677J_60c7a5af,0,20231107-00000,2023-11-07T15:00:00.000Z,2024-01-03T20:00:00.000Z,2024-01-03T20:00:00.000Z,00:25:CA:79:4B:29,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,
41.67522812,-107.98114014,KeepTruckin Hotspot - QC260179,0,20230826-00000,2023-08-25T22:00:00.000Z,2023-08-26T05:00:00.000Z,2023-08-26T05:00:00.000Z,00:25:CA:79:5F:B9,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,Kelly Street,,,
41.70412064,-107.89848328,KeepTruckin Hotspot - LC311140,0,20230319-00000,2023-03-19T12:00:00.000Z,2023-03-19T17:00:00.000Z,2023-03-19T18:00:00.000Z,00:25:CA:7B:8D:B5,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.74399948,-107.63228607,KeepTruckin Hotspot - LC320504,0,20221218-00000,2022-12-17T17:00:00.000Z,2022-12-18T20:00:00.000Z,2023-04-03T20:00:00.000Z,00:25:CA:7B:95:BB,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.64537811,-108.15843964,SDP5-S23W265XFX_05b04012,0,20231012-00000,2023-10-12T21:00:00.000Z,2024-01-03T20:00:00.000Z,2024-01-03T20:00:00.000Z,00:25:CA:7C:57:47,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,
41.66432953,-108.04152679,KeepTruckin Hotspot - QC247038,0,20221120-00000,2022-09-09T23:00:00.000Z,2022-11-20T18:00:00.000Z,2022-11-20T19:00:00.000Z,00:25:CA:7C:F7:97,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,82336
41.64131546,-108.19851685,KeepTruckin Hotspot - PC333576,0,20230528-00000,2023-05-28T18:00:00.000Z,2023-09-02T19:00:00.000Z,2023-09-02T19:00:00.000Z,00:25:CA:7F:AB:0F,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.64938354,-108.1384201,Motive AABL36MD101076,0,20230720-00000,2023-07-20T10:00:00.000Z,2023-10-27T18:00:00.000Z,2023-10-27T18:00:00.000Z,00:25:CA:80:DD:19,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.71505737,-107.78782654,Motive AABL36MD103191,0,20231022-00000,2023-10-21T22:00:00.000Z,2023-12-17T15:00:00.000Z,2023-12-17T17:00:00.000Z,00:25:CA:81:0C:69,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.6686821,-108.00920868,Motive AABL36MD081904,0,20231022-00000,2023-10-22T00:00:00.000Z,2023-10-22T12:00:00.000Z,2023-10-22T12:00:00.000Z,00:25:CA:81:3E:81,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,82336
41.71834183,-107.77362823,Motive AABL36MD081787,0,20230712-00000,2023-07-12T13:00:00.000Z,2023-07-26T18:00:00.000Z,2023-07-26T20:00:00.000Z,00:25:CA:81:4A:A5,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.64289474,-108.18293762,Motive AABL36KD030633,0,20230417-00000,2023-04-17T10:00:00.000Z,2024-01-03T20:00:00.000Z,2024-01-03T20:00:00.000Z,00:25:CA:81:F9:15,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.74660492,-107.60186005,Motive AABL36KD022038,0,20230824-00000,2023-08-24T16:00:00.000Z,2023-08-24T10:00:00.000Z,2023-08-24T10:00:00.000Z,00:25:CA:82:64:93,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.67629242,-107.9830246,Motive AABL36KD022156,0,20230603-00000,2023-06-01T13:00:00.000Z,2023-06-03T08:00:00.000Z,2023-06-03T08:00:00.000Z,00:25:CA:82:D3:17,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,Carlton Road,,,
41.72328568,-107.74988556,Motive AABL36MD114221,0,20231015-00000,2023-10-16T02:00:00.000Z,2023-10-27T18:00:00.000Z,2023-10-27T18:00:00.000Z,00:25:CA:83:1F:CF,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.71826172,-107.77415466,Motive AABL36LC474836,0,20230419-00000,2023-04-19T12:00:00.000Z,2023-04-19T15:00:00.000Z,2023-04-19T15:00:00.000Z,00:25:CA:83:F6:3F,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.70227051,-107.90512085,Motive AABL36KC492526,0,20230308-00000,2023-03-08T06:00:00.000Z,2023-07-26T18:00:00.000Z,2023-07-26T19:00:00.000Z,00:25:CA:84:3C:97,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.66528702,-108.03191376,Motive AABL36KD051081,0,20230816-00000,2023-05-27T03:00:00.000Z,2023-08-26T05:00:00.000Z,2023-08-26T05:00:00.000Z,00:25:CA:84:5E:9F,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,82336
41.666008,-108.02923584,Motive AABL36PC381824,0,20230824-00000,2023-08-24T17:00:00.000Z,2023-08-24T11:00:00.000Z,2023-08-24T11:00:00.000Z,00:25:CA:85:E5:EF,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,82336
41.64764023,-108.14816284,Motive AABL36PC381637,0,20231105-00000,2023-08-27T01:00:00.000Z,2023-11-05T16:00:00.000Z,2023-11-05T17:00:00.000Z,00:25:CA:85:E6:59,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.7025795,-107.90246582,Motive AABL36KC485688,1,20230808-00000,2023-08-07T16:00:00.000Z,2024-01-03T20:00:00.000Z,2024-01-03T20:00:00.000Z,00:25:CA:86:82:1F,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.73799896,-107.68521881,Motive AABL36MD133506,0,20230606-00000,2023-06-06T21:00:00.000Z,2023-10-27T18:00:00.000Z,2023-10-27T18:00:00.000Z,00:25:CA:88:4E:31,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.74401855,-107.63835144,Motive AABL36MD160452,0,20231022-00000,2023-10-22T00:00:00.000Z,2023-10-22T12:00:00.000Z,2023-10-22T12:00:00.000Z,00:25:CA:8D:A4:35,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.6558342,-108.10192108,Motive AABL36QD253696,0,20231027-00000,2023-10-23T22:00:00.000Z,2023-10-27T18:00:00.000Z,2023-10-27T18:00:00.000Z,00:25:CA:8F:1F:3B,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,82336
41.67570496,-107.98215485,Motive AABL36MD343545,0,20240223-00000,2024-02-02T04:00:00.000Z,2024-02-23T13:00:00.000Z,2024-02-23T14:00:00.000Z,00:25:CA:8F:42:DF,,infra,,2,0,?,?,?,False,6,0,wpa2,US,WY,Carlton Road,,,
41.71662903,-107.78095245,Motive AABL36MD320476,0,20231217-00000,2023-12-17T15:00:00.000Z,2023-12-17T15:00:00.000Z,2023-12-17T17:00:00.000Z,00:25:CA:9E:34:E5,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.70681,-107.82415771,,0,20101002-00000,2010-10-02T19:00:00.000Z,2010-10-02T20:00:00.000Z,2022-07-09T09:00:00.000Z,00:26:4A:66:36:C6,,????,,?,0,?,?,?,False,0,,unknown,US,WY,I 80;US 30,,,
41.70584106,-107.82883453,,0,20100402-00000,2010-04-02T05:00:00.000Z,2010-10-02T20:00:00.000Z,2022-07-09T09:00:00.000Z,00:26:5E:8E:0C:1B,,????,,?,0,?,?,?,False,0,,unknown,US,WY,I 80;US 30,,,
41.66797638,-108.01241302,,0,20101002-00000,2010-10-02T19:00:00.000Z,2010-10-02T20:00:00.000Z,2022-07-09T08:00:00.000Z,00:26:82:73:D9:DC,,????,,?,0,?,?,?,False,0,,unknown,US,WY,I 80;US 30,,,82336
41.67581558,-107.98206329,myqwest1342,3,20121103-00000,2012-11-03T17:00:00.000Z,2012-12-24T14:00:00.000Z,2022-07-09T08:00:00.000Z,00:26:88:E3:FC:EC,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,Carlton Road,,,
41.64532852,-108.16181946,Lear051630-11ac,0,20211220-00000,2021-12-20T10:00:00.000Z,2021-12-20T14:00:00.000Z,2022-12-16T17:00:00.000Z,00:26:AD:05:11:C5,,infra,,2,0,?,?,?,False,36,,wpa2,US,WY,I 80;US 30,,,
41.66952896,-108.00308228,Lear051650-11ac,0,20221216-00000,2022-12-15T16:00:00.000Z,2022-12-16T17:00:00.000Z,2022-12-16T17:00:00.000Z,00:26:AD:05:11:C7,,infra,,2,0,?,?,?,False,36,,wpa2,US,WY,I 80;US 30,,,82336
41.71498871,-107.78725433,Lear053070-11ac,7,20190808-00000,2019-08-07T21:00:00.000Z,2023-06-03T08:00:00.000Z,2023-06-03T08:00:00.000Z,00:26:AD:05:12:30,,infra,,2,0,?,?,?,False,36,,wpa2,US,WY,I 80;US 30,,,
41.67391586,-107.98199463,Lear053390-11ac,7,20181220-00000,2018-12-19T11:00:00.000Z,2023-06-03T08:00:00.000Z,2023-06-03T08:00:00.000Z,00:26:AD:05:12:54,,infra,,2,0,?,?,?,False,36,,wpa2,US,WY,I 80;US 30,,,
41.73868179,-107.68358612,Lear052AF0-11ac,7,20171023-00000,2017-10-23T19:00:00.000Z,2023-06-03T08:00:00.000Z,2023-06-03T08:00:00.000Z,00:26:AD:05:13:1E,,infra,,2,0,?,?,?,False,36,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.73526001,-107.69835663,Lear058DB0-11ac,7,20190221-00000,2019-02-21T03:00:00.000Z,2023-06-03T08:00:00.000Z,2023-06-03T08:00:00.000Z,00:26:AD:05:30:DD,,infra,,2,0,?,?,?,False,36,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.6615448,-108.05970001,SYNC_XR4GF57Y,0,20130923-00000,2013-09-23T13:00:00.000Z,2021-06-02T19:00:00.000Z,2022-07-09T08:00:00.000Z,00:26:B4:48:A9:BE,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,82336
41.69773865,-107.9189682,SYNC_XR5YMT1K,0,20230522-00000,2023-05-22T05:00:00.000Z,2023-05-22T12:00:00.000Z,2023-05-22T12:00:00.000Z,00:26:B4:4E:B9:C8,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,
41.65978622,-108.07575989,SYNC_XRANZX0L,0,20190804-00000,2019-08-03T11:00:00.000Z,2023-04-19T15:00:00.000Z,2023-04-19T15:00:00.000Z,00:26:B4:60:50:AD,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,82336
41.68423462,-107.96018982,SYNC_XT5C13K1,0,20221120-00000,2022-09-09T22:00:00.000Z,2022-11-20T18:00:00.000Z,2022-11-20T19:00:00.000Z,00:26:B4:7B:99:3A,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,
41.65177917,-108.12865448,SYNC_XU4A1WCK,0,20220402-00000,2022-03-31T15:00:00.000Z,2023-10-22T12:00:00.000Z,2023-10-22T12:00:00.000Z,00:26:B4:AC:14:BA,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,
41.65681458,-108.0951004,,0,20121203-00000,2012-11-24T11:00:00.000Z,2012-12-03T05:00:00.000Z,2012-12-03T04:00:00.000Z,00:26:BB:BF:6C:D0,,????,,?,0,?,?,?,False,0,,unknown,US,WY,I 80;US 30,,,82336
41.67580414,-107.97758484,,0,20101002-00000,2010-10-02T19:00:00.000Z,2010-10-02T20:00:00.000Z,2022-07-09T08:00:00.000Z,00:26:E8:10:AC:CA,,????,,?,0,?,?,?,False,0,,unknown,US,WY,I 80;US 30,,,
41.67731857,-107.97429657,TCS-AP,1,20150209-00000,2015-01-10T12:00:00.000Z,2016-03-27T19:00:00.000Z,2022-07-09T08:00:00.000Z,00:26:F2:F9:AC:92,,infra,,Y,0,?,?,?,False,4,,wep,US,WY,I 80;US 30,,,
41.68074799,-107.96663666,WTC-493-02,7,20130603-00000,2013-06-03T15:00:00.000Z,2014-04-12T17:00:00.000Z,2022-07-09T08:00:00.000Z,00:27:22:8A:13:D8,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,
41.67601776,-107.97754669,WTC-493-01,7,20130603-00000,2013-06-03T15:00:00.000Z,2017-06-07T16:00:00.000Z,2022-07-09T08:00:00.000Z,00:27:22:8A:13:E2,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,
41.67298126,-107.98368835,Sunset-Guest,7,20161103-00000,2016-11-03T06:00:00.000Z,2024-01-03T20:00:00.000Z,2024-01-03T20:00:00.000Z,00:27:22:98:7B:C6,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,
41.70316315,-107.90040588,RDC_0036010,0,20120819-00000,2012-08-19T10:00:00.000Z,2012-08-19T12:00:00.000Z,2022-07-09T08:00:00.000Z,00:30:1A:09:5A:BB,,infra,,Y,0,?,?,?,False,6,,wep,US,WY,I 80;US 30,,,
41.7428627,-107.64896393,46002,0,20110508-00000,2011-05-04T20:00:00.000Z,2011-05-26T14:00:00.000Z,2022-07-09T09:00:00.000Z,00:30:44:09:52:0A,,infra,,Y,0,?,?,?,False,1,,wep,US,WY,I 80;US 30;WY 789,,,
41.67664719,-107.98270416,vision,0,20120708-00000,2012-07-08T01:00:00.000Z,2019-08-27T21:00:00.000Z,2022-06-22T20:00:00.000Z,00:30:44:11:CF:FC,,infra,,2,0,?,?,?,False,11,,wpa2,US,WY,Carlton Road,,,
41.73068237,-107.71970367,,0,20160607-00000,2016-06-06T04:00:00.000Z,2017-03-07T17:00:00.000Z,2022-07-09T09:00:00.000Z,00:30:44:16:74:D3,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.6684761,-108.00997925,IBR1100-3f3,5,20180504-00000,2018-05-04T08:00:00.000Z,2023-08-24T11:00:00.000Z,2023-08-24T11:00:00.000Z,00:30:44:1A:23:F3,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,82336
41.72917938,-107.72603607,SimonsWiFi,4,20160606-00000,2016-06-06T08:00:00.000Z,2018-09-20T18:00:00.000Z,2022-07-09T09:00:00.000Z,00:30:44:1A:33:95,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,
41.75069809,-107.59897614,Tom Gale Mobile,2,20180702-00000,2018-07-02T15:00:00.000Z,2018-09-20T18:00:00.000Z,2022-07-09T09:00:00.000Z,00:30:44:1C:72:59,,infra,,2,0,?,?,Y,False,48,,wpa2,US,WY,,,,
41.65234756,-108.12587738,Bryce Haynes Mobile,0,20170201-00000,2017-01-31T14:00:00.000Z,2017-02-01T05:00:00.000Z,2022-07-09T08:00:00.000Z,00:30:44:1C:75:09,,infra,,2,0,?,?,Y,False,1,,wpa2,US,WY,I 80;US 30,,,82336
41.65410233,-108.11533356,Bryce Haynes Mobile,0,20170201-00000,2017-01-31T14:00:00.000Z,2017-02-01T05:00:00.000Z,2022-07-09T08:00:00.000Z,00:30:44:1C:75:0B,,infra,,2,0,?,?,Y,False,48,,wpa2,US,WY,I 80;US 30,,,82336
41.66770172,-108.0164566,Jody Baumgras Mobile,0,20161016-00000,2016-10-05T11:00:00.000Z,2016-10-16T18:00:00.000Z,2022-07-09T08:00:00.000Z,00:30:44:1C:75:0F,,infra,,2,0,?,?,Y,False,1,,wpa2,US,WY,I 80;US 30,,,82336
41.71097183,-107.80602264,BP Wamsutter Mobile,0,20160605-00000,2016-06-05T13:00:00.000Z,2016-11-03T06:00:00.000Z,2022-07-09T09:00:00.000Z,00:30:44:1C:75:12,,infra,,2,0,?,?,Y,False,1,,wpa2,US,WY,I 80;US 30,,,
41.71101761,-107.80580139,BP Wamsutter Mobile,0,20161103-00000,2016-11-03T06:00:00.000Z,2016-11-03T06:00:00.000Z,2022-07-09T09:00:00.000Z,00:30:44:1C:75:14,,infra,,2,0,?,?,Y,False,40,,wpa2,US,WY,I 80;US 30,,,
41.68504715,-107.95721436,BP Wam Mobile 1000EN,0,20181220-00000,2018-12-19T11:00:00.000Z,2018-12-20T01:00:00.000Z,2022-07-09T08:00:00.000Z,00:30:44:1C:75:18,,infra,,2,0,?,?,Y,False,6,,wpa2,US,WY,I 80;US 30,,,
41.64536667,-108.15857697,WAM120718 Pool Vehicle,0,20171023-00000,2017-10-23T16:00:00.000Z,2017-10-23T17:00:00.000Z,2022-07-09T08:00:00.000Z,00:30:44:1C:75:5D,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,
41.6452179,-108.15986633,WAM120718 Pool Vehicle,0,20171023-00000,2017-10-23T16:00:00.000Z,2017-10-23T17:00:00.000Z,2022-07-09T08:00:00.000Z,00:30:44:1C:75:5F,,infra,,2,0,?,?,?,False,48,,wpa2,US,WY,I 80;US 30,,,
41.71227264,-107.8000946,Orin Winders Mobile,0,20170201-00000,2017-01-31T14:00:00.000Z,2017-02-01T05:00:00.000Z,2022-07-09T09:00:00.000Z,00:30:44:1C:75:66,,infra,,2,0,?,?,Y,False,6,,wpa2,US,WY,I 80;US 30,,,
41.67822266,-107.9744339,IBR1100-56c,3,20160327-00000,2016-03-18T16:00:00.000Z,2023-08-24T11:00:00.000Z,2023-08-24T11:00:00.000Z,00:30:44:1C:75:6C,,infra,,2,0,?,?,Y,False,1,,wpa2,US,WY,I 80;US 30,,,
41.67885208,-107.97199249,IBR1100-56c-5g,0,20221023-00000,2022-10-22T21:00:00.000Z,2023-08-24T11:00:00.000Z,2023-08-24T11:00:00.000Z,00:30:44:1C:75:6E,,infra,,2,0,?,?,?,False,48,,wpa2,US,WY,I 80;US 30,,,
41.65608978,-108.10057068,IBR1100-56f,4,20171023-00000,2017-10-23T16:00:00.000Z,2019-09-18T04:00:00.000Z,2024-03-30T20:00:00.000Z,00:30:44:1C:75:6F,,infra,,2,0,?,?,Y,False,6,0,wpa2,US,WY,I 80;US 30,,,82336
41.64571762,-108.15620422,WAM Mobile 1000AI,0,20190808-00000,2019-08-08T04:00:00.000Z,2019-09-18T04:00:00.000Z,2022-07-09T08:00:00.000Z,00:30:44:1C:75:71,,infra,,2,0,?,?,Y,False,149,,wpa2,US,WY,I 80;US 30,,,
41.67959595,-107.96923065,Shawn Troska Mobile,0,20161008-00000,2016-10-08T13:00:00.000Z,2017-10-23T17:00:00.000Z,2022-07-09T08:00:00.000Z,00:30:44:1C:75:75,,infra,,2,0,?,?,Y,False,11,,wpa2,US,WY,I 80;US 30,,,
41.67588043,-107.98221588,IBR1100-578,2,20180911-00000,2018-09-10T05:00:00.000Z,2021-11-17T20:00:00.000Z,2021-11-17T20:00:00.000Z,00:30:44:1C:75:78,,infra,,2,0,?,?,Y,False,1,,wpa2,US,WY,Carlton Road,,,
41.64485931,-108.16669464,The Batmobile,0,20190827-00000,2019-08-21T07:00:00.000Z,2021-06-16T16:00:00.000Z,2022-07-09T08:00:00.000Z,00:30:44:1C:75:7A,,infra,,2,0,?,?,Y,False,48,,wpa2,US,WY,I 80;US 30,,,
41.7018013,-107.86935425,BP Wamsutter Mobile,6,20160828-00000,2016-08-20T11:00:00.000Z,2021-06-16T16:00:00.000Z,2022-12-02T09:00:00.000Z,00:30:44:1C:75:9C,,infra,,2,0,?,?,Y,False,11,,wpa2,US,WY,,,,
41.67476654,-107.980896,BP Wamsutter Mobile,0,20160812-00000,2016-08-12T07:00:00.000Z,2016-08-12T14:00:00.000Z,2022-12-02T09:00:00.000Z,00:30:44:1C:75:9E,,infra,,2,0,?,?,Y,False,48,,wpa2,US,WY,I 80;US 30,,,
41.67664719,-107.98269653,Truck Wi-Fi 10008C,0,20190827-00000,2019-08-21T07:00:00.000Z,2019-08-27T21:00:00.000Z,2022-07-09T08:00:00.000Z,00:30:44:1C:75:A1,,infra,,2,0,?,?,?,False,48,,wpa2,US,WY,Carlton Road,,,
41.67523956,-107.98287201,BRO! Mobile (1000FK),1,20190821-00000,2019-08-20T10:00:00.000Z,2019-08-27T21:00:00.000Z,2022-07-09T08:00:00.000Z,00:30:44:1C:75:A4,,infra,,2,0,?,?,Y,False,48,,wpa2,US,WY,Carlton Road,,,
41.74285507,-107.65493774,Kalter Blauvelt Mobile,0,20160605-00000,2016-06-05T10:00:00.000Z,2018-03-24T21:00:00.000Z,2022-07-09T09:00:00.000Z,00:30:44:1C:75:B1,,infra,,2,0,?,?,Y,False,11,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.67654419,-107.97590637,Kalter Blauvelt Mobile,0,20171023-00000,2017-10-23T16:00:00.000Z,2017-10-23T17:00:00.000Z,2022-07-09T08:00:00.000Z,00:30:44:1C:75:B3,,infra,,2,0,?,?,Y,False,36,,wpa2,US,WY,I 80;US 30,,,
41.67473984,-107.98105621,Rod Reed Mobile,0,20160607-00000,2016-06-06T10:00:00.000Z,2017-02-02T19:00:00.000Z,2022-07-09T08:00:00.000Z,00:30:44:1C:75:D2,,infra,,2,0,?,?,Y,False,11,,wpa2,US,WY,I 80;US 30,,,
41.71074295,-107.80402374,IBR1100-5f9,4,20190920-00000,2019-09-18T06:00:00.000Z,2021-12-20T14:00:00.000Z,2022-11-08T21:00:00.000Z,00:30:44:1C:75:F9,,infra,,2,0,?,?,Y,False,6,,wpa2,US,WY,I 80;US 30,,,
41.67599869,-107.97818756,IBR1100-5f9-5g,0,20221108-00000,2022-11-08T15:00:00.000Z,2022-12-02T09:00:00.000Z,2022-12-02T09:00:00.000Z,00:30:44:1C:75:FB,,infra,,2,0,?,?,?,False,48,,wpa2,US,WY,I 80;US 30,,,
41.69398499,-108.05768585,IBR1100-5fc,7,20160607-00000,2016-06-06T13:00:00.000Z,2023-07-26T18:00:00.000Z,2023-07-26T20:00:00.000Z,00:30:44:1C:75:FC,,infra,,2,0,?,?,Y,False,6,,wpa2,US,WY,,,,
41.73635483,-107.69262695,Kyle Laughlin Mobile,2,20160327-00000,2016-03-27T17:00:00.000Z,2018-03-24T21:00:00.000Z,2022-07-09T09:00:00.000Z,00:30:44:1C:75:FF,,infra,,2,0,?,?,Y,False,1,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.73921967,-107.67631531,Kyle Laughlin Mobile,2,20160327-00000,2016-03-27T17:00:00.000Z,2018-03-24T21:00:00.000Z,2022-07-09T09:00:00.000Z,00:30:44:1C:76:01,,infra,,2,0,?,?,Y,False,48,,wpa2,US,WY,I 80;US 30;WY 789,,,
